PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL
1173960;1;SÃO PAULO;SORVETE LAKA 1.5L;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;May-2019;PA;166
1173961;1;SÃO PAULO;SORVETE SONHO DE VALSA 1,5L;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;May-2019;PA;60
1173962;1;SÃO PAULO;CHOC ALPINO GIANDUIA 98G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;0
1174066;1;SÃO PAULO;CONJUNTO SAN REMO 4X1;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;May-2019;PA;0
1174067;1;SÃO PAULO;SALADEIRAS PARMA P C/ 2 PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;May-2019;PA;0
1174071;1;SÃO PAULO;TACAS SOBREMESA CLASSICO C/ 02 PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;May-2019;PA;0
1174159;1;SÃO PAULO;FK CORTADOR DE PIZZA INOX BRUSHED;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174170;1;SÃO PAULO;FK DESCASCADOR LEG INOX BRUSHED;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174171;1;SÃO PAULO;FK ABRIDOR DE GARRAFA INOX BRUSHED;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174172;1;SÃO PAULO;FK DESCASCADOR BATATA INOX BRUSHED;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174173;1;SÃO PAULO;FK ESPATULA PARA BOLO INOX BRUSHED;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174174;1;SÃO PAULO;FK ESPAT CONFEITEIRO INOX BRUSHED;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174180;1;SÃO PAULO;CX C/TAMPA CUBE CHUMBO 36X46X25H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174184;1;SÃO PAULO;CX C/TAMPA CUBE CHUMBO 28X37X13H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174187;1;SÃO PAULO;CAIXA CUBE CHUMBO 15X20X9H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174189;1;SÃO PAULO;GANCHO TRIPLO PORTA MADRI PRT 19,5H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174200;1;SÃO PAULO;GANCHO TRIP PORTA MADRI PT/BC 19,5H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174201;1;SÃO PAULO;KIT ORG GAVETAS TOQUIO BC 5 DIVISOR;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174202;1;SÃO PAULO;ORG CLOSET S FOLD BG/MAR 30X30X84H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174203;1;SÃO PAULO;ORG CLOSET S FOLD BG/MAR 15X30X84H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174204;1;SÃO PAULO;ORG CLOSET PORT FOLD BG/MAR 44X136H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174206;1;SÃO PAULO;ORG CLOSET GV FOLD CRM 15,5X33,5X9H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174207;1;SÃO PAULO;ORG CLOSET GAV FOLD CRM 31X33,5X9H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174217;1;SÃO PAULO;MC ROSA RED ALERT;BAZAR;PET E JARDIM;JARDINAGEM;JARDIM PAULISTA;May-2019;PA;0
1174386;1;SÃO PAULO;CERV CACILDIS PURO MALTE 600 ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;May-2019;PA;521
1174387;1;SÃO PAULO;CERV CACILDIS PURO MALTE 350ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;May-2019;PA;169
1174509;1;SÃO PAULO;QA OLEO COMPOSTO ERVAS FINAS 500ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;May-2019;PA;0
1174510;1;SÃO PAULO;QA OLEO COMPOSTO ERVAS FINAS 200ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;May-2019;PA;4
1174511;1;SÃO PAULO;QA OLEO COMPOSTO DEFUMADO 500ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;May-2019;PA;7
1174512;1;SÃO PAULO;QA OLEO COMPOSTO DEFUMADO 200ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;May-2019;PA;0
1174530;1;SÃO PAULO;BISC VIEIRA GUA E SAL AZEITE 192G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;May-2019;PA;0
1174532;1;SÃO PAULO;BISC VIEIRA CRACKER TRADIC RL 200G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;May-2019;PA;0
1174534;1;SÃO PAULO;OLEO DE COCO COPRA SEM SABOR 200ML;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;May-2019;PA;116
1174535;1;SÃO PAULO;MIST BOL MOUSSE DE MRCJ FLEISC 450G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;40
1174536;1;SÃO PAULO;GOTAS CHOC LTE FLEISC 150G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;14
1174537;1;SÃO PAULO;CH PRETO INDIAN CHAI TWININGS 20G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;May-2019;PA;178
1174539;1;SÃO PAULO;QA MOLHO SALADA MOSTARDA E MEL 240M;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;52
1174541;1;SÃO PAULO;QA MOLHO SALADA ROS 240ML;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;15
1174542;1;SÃO PAULO;QA MOLHO SALADA CASEIRO 240ML;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;26
1174543;1;SÃO PAULO;QA MOLHO SALADA LIM O 240ML;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;10
1174544;1;SÃO PAULO;QA MOLHO SALADA PARMESAO 240ML;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;31
1174545;1;SÃO PAULO;QA MOLHO SALADA IOGURTE COM HORTEL;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;51
1174550;1;SÃO PAULO;KIT ADES LADR ARABESCO CNZ 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174551;1;SÃO PAULO;KIT ADES LADR GEO AZL/LRJ 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174552;1;SÃO PAULO;KIT ADES LADR ARABESCO CNZ 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174553;1;SÃO PAULO;KIT ADES LADR GEO AZL/LRJ 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174554;1;SÃO PAULO;KIT ADES LAD FLOR GEO AZ/LRJ 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174555;1;SÃO PAULO;KIT ADES LADR PORTUGUES AZL 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174556;1;SÃO PAULO;KIT ADES LADR FLORAL AZL 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174558;1;SÃO PAULO;KIT ADES LADR FLORAL LRJ/AZL 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174559;1;SÃO PAULO;KIT ADES LADRILH CORES COLOR 20X20;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174560;1;SÃO PAULO;KIT ADES LADR FLORAL LRJ/AZ 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174561;1;SÃO PAULO;KIT ADES LADR CORES COLOR 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174562;1;SÃO PAULO;KIT ADES LADRILHO CNZ 20X20CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174563;1;SÃO PAULO;KIT ADES LADR FLOR PORTUG AZ 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174565;1;SÃO PAULO;KIT ADES LADR PORTUGUES AZL 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174566;1;SÃO PAULO;KIT ADES LAD FLOR GEO AZ/LRJ 15X15;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174567;1;SÃO PAULO;VASO MINI JAR CERAMICA DOUR 12X6CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174568;1;SÃO PAULO;VASO MINI CERAMICA DOURADO 11X6CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174569;1;SÃO PAULO;VASO MINI CERAMICA DOURADO 12X6CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174570;1;SÃO PAULO;PAINEL BEE COLLECTION BCO 180X280CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174572;1;SÃO PAULO;PAINEL BEE COLLECTION PTO 180X280CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174573;1;SÃO PAULO;PORTA ROLHA ARTIMAGE PRETO 25X25CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174574;1;SÃO PAULO;PORTA TAMPINHA ARTIMAGE PTO 25X25CM;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174605;1;SÃO PAULO;AG TONICA PRATA MIXERS OW 200ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;90
1174606;1;SÃO PAULO;AG TONIC PRATA MIXERS ZERO OW 200ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;130
1174607;1;SÃO PAULO;REFRI PRATA MIXERS CITRUS OW 200ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;11
1174608;1;SÃO PAULO;REFRI PRATA MIXER CLUB SODA OW200ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;34
1174609;1;SÃO PAULO;VH ITA ROSE VALDORELLA 750 ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;2388
1174611;1;SÃO PAULO;CACHACA CABARE PRATA 700ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;143
1174616;1;SÃO PAULO;CACHACA CABARE OURO 700ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;May-2019;PA;239
1174623;1;SÃO PAULO;CX SAPATOS MY CLOSET INC 36X14,8X9H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174624;1;SÃO PAULO;CX SAPATOS MY CLOSET INC 31X19X10H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174626;1;SÃO PAULO;CX SAPATOS MY CLOSET INC 35X23X11;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174627;1;SÃO PAULO;PORTA ALG SPM PLAST PT 15X8,5X11,5H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174628;1;SÃO PAULO;PORTA ESC SPOOM PLAST PT 10X8,5X11H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174629;1;SÃO PAULO;CX ORG DUO EST CZ/CZ CLR 46,5X29X21;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174630;1;SÃO PAULO;CXA ORG DUO EST CZ/CZ CLR 39X25X18;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174631;1;SÃO PAULO;SABONETEIRA SPOOM PLAS PT 11,5X9X3H;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174633;1;SÃO PAULO;PORTA SAB LQ SPOOM PLAS PT/CRM 11X8;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174634;1;SÃO PAULO;REVESTIMENT LOUSA C/GIZ PT 60X220CM;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174635;1;SÃO PAULO;REVESTIM LOUSA C/CANETA BC 60X220CM;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174636;1;SÃO PAULO;PAPA BOLINHAS ORDENE BC/VD 8X6X14;BAZAR;ARRUMACAO E FVM;ARRUMACAO;JARDIM PAULISTA;May-2019;PA;0
1174637;1;SÃO PAULO;QA EXTRATO TOMATE 140GR;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;0
1174719;1;SÃO PAULO;QA TIRA MANCHA GEL QUALITA 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;0
1174720;1;SÃO PAULO;QA TIRA MANCHA GEL WT QUALITA 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;0
1174721;1;SÃO PAULO;SACHE PERFUMADO BAMBU PLANT 10G;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174722;1;SÃO PAULO;SACHE PERFUMADO FLOR GUARANA 10G;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174723;1;SÃO PAULO;SACHE PERFUMADO CHA VERDE E BCO 10G;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174725;1;SÃO PAULO;SACHE PERFUMADO D LAVANDE 10G;BAZAR;MOVEIS E DECORACAO;DECORACAO BAZAR;JARDIM PAULISTA;May-2019;PA;0
1174754;1;SÃO PAULO;PALMITO PUPUN FETTUC BRAZILIAN 540G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;63
1174796;1;SÃO PAULO;PALMITO PUPUN ROD BRAZILIAN 540G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;327
1174797;1;SÃO PAULO;PALMITO PUP LASANHA BRAZILIAN 540G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;83
1174798;1;SÃO PAULO;PALMITO PUPUN PICADO BRAZILIAN 570G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;35
1174799;1;SÃO PAULO;PALMITO PUPUN CARPAC BRAZILIAN 570G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;61
1174800;1;SÃO PAULO;ORG OLEO DE COCO COPRA 200ML;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;May-2019;PA;60
1174801;1;SÃO PAULO;CR DEPLT VEET PELES NORMAIS 180ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;0
1174805;1;SÃO PAULO;VH ITA TTO RUBESCO ROSSO 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;259
1174809;1;SÃO PAULO;MOLHO PIMENTA BRAVO TRADICIONA 60ML;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;23
1174822;1;SÃO PAULO;VH ARG TTO EL ENEMIGO MALBEC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;235
1174824;1;SÃO PAULO;VH ARG TTO EL ENEMIG CAB FRAN 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;707
1174825;1;SÃO PAULO;VH BRA TTO VALLONTANO MOSC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174826;1;SÃO PAULO;ESP BRA VALLONTANO BRUT 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174827;1;SÃO PAULO;VH CHI BCO BOYA SAUV BLANC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174828;1;SÃO PAULO;VH CHI TTO BOYA PINOT NOIR 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174829;1;SÃO PAULO;VH CHI TTO LAPOS RED BLEND 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174831;1;SÃO PAULO;VH CHI TTO MONTES ALPHA CARM 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;743
1174832;1;SÃO PAULO;VH CHI TTO MONTES ALPHA M 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174833;1;SÃO PAULO;VH ESP TTO BASA RUEDA 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;299
1174834;1;SÃO PAULO;VH ESP TTO PLIC PLIC PLIC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;139
1174835;1;SÃO PAULO;VH ESP TTO COND DE HAZA CRI 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174838;1;SÃO PAULO;VH FRA BCO CHAR LA FLEUR BLAN 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174839;1;SÃO PAULO;VH FRA TTO MARIUS ROUGE 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;479
1174850;1;SÃO PAULO;VH FRA TTO C D ROUS BILA HAUT 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;311
1174851;1;SÃO PAULO;VH FRA ROSE MATHILDA GREN 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174852;1;SÃO PAULO;VH FRA TTO C RHON BELLERUCHE 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174853;1;SÃO PAULO;VH FRA BCO M CON VILLAGES JD 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174855;1;SÃO PAULO;VH ITA TTO CADETTO LUNGAROTTI 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174856;1;SÃO PAULO;VH ITA TTO MASTRO ROSSO 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174857;1;SÃO PAULO;VH ITA TTO ANTIGUA MONICA 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174858;1;SÃO PAULO;VH ITA TTO BRACCALLE IGT TOSC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174859;1;SÃO PAULO;VH ITA TTO CHIANTI CETAMURA 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;195
1174870;1;SÃO PAULO;VH ITA TTO CHIANTI C FELSINA 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174871;1;SÃO PAULO;VH ITA BCO RIFF PINOT GRIGIO 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174872;1;SÃO PAULO;VH POR TTO VINHA DO PUTTO 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;197
1174874;1;SÃO PAULO;VH POR TTO D O R TULO 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;189
1174875;1;SÃO PAULO;VH POR TTO COELHEIROS 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174876;1;SÃO PAULO;VH POR TTO QUINTA DE SAES 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174879;1;SÃO PAULO;DROPS HALLS CEREJA C/3 84G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;42
1174880;1;SÃO PAULO;DROPS HALLS MENTOL C/3 84G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;18
1174882;1;SÃO PAULO;DROPS HALLS MENTA C/3 84G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;28
1174884;1;SÃO PAULO;DROPS HALLS MENTA PRATA C/3 84G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;10
1174886;1;SÃO PAULO;DROPS HALLS EXTRA FORTE C/3 84G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;56
1174887;1;SÃO PAULO;DROPS HALLS CEREJA UN 28G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;132
1174888;1;SÃO PAULO;DROPS HALLS EXTRA FORTE 28G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;247
1174893;1;SÃO PAULO;LAV ROU LIQ DRE1,18L GTS AMAC 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;86
1174897;1;SÃO PAULO;VH CHI TTO D ALAMEL CARM 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174898;1;SÃO PAULO;VH CHI TTO LAPOS G SEL CARM 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174899;1;SÃO PAULO;VH CHI BCO LAPOS G SEL S BLAN 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;449
1174900;1;SÃO PAULO;VH UNG BCO MANDOL S 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174901;1;SÃO PAULO;VH ITA TTO REGALEALI N DAVOLA 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;0
1174902;1;SÃO PAULO;REFRI SPRITE FRESH Z ACUCAR 510ML;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;May-2019;PA;83
1174927;1;SÃO PAULO;FK FAQUEIRO BLUSH 16PCS;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;May-2019;PA;0
1174948;1;SÃO PAULO;QA TOALHA UMEDECIDA BEBE 48UN;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART HIGIENICOS;JARDIM PAULISTA;May-2019;PA;519
1174961;1;SÃO PAULO;QA TOALHA UMEDECIDA BEBE BIO 48UN;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART HIGIENICOS;JARDIM PAULISTA;May-2019;PA;227
1174962;1;SÃO PAULO;QA TOALHA UMEDECIDA RN 48UN;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART HIGIENICOS;JARDIM PAULISTA;May-2019;PA;83
1174964;1;SÃO PAULO;QA TOALHA UMED HIGIENICA BIO 48UN;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART HIGIENICOS;JARDIM PAULISTA;May-2019;PA;158
1174965;1;SÃO PAULO;QA TOALHA UMEDECIDA ADULTO 40UN;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART HIGIENICOS;JARDIM PAULISTA;May-2019;PA;111
1174966;1;SÃO PAULO;QA ALCOOL EUCALIPTO QUALITA1L;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;357
1174967;1;SÃO PAULO;QA ALCOOL EUCALIPTO QUALITA 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;120
1174968;1;SÃO PAULO;PALMITO PUPUNHA INT BRAZILIAN 540G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;May-2019;PA;524
1174969;1;SÃO PAULO;DROPS HALLS UVA VERDE 28G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;153
1174970;1;SÃO PAULO;DROPS HALLS BLUEBERRY 28G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;0
1174971;1;SÃO PAULO;DROPS HALLS MENTA 28G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;May-2019;PA;216
