PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL JUNHO
1164499;1;SÃO PAULO;COND PANTENE 3MM CACHOS HIDRA 170ML;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;22
1167888;1;SÃO PAULO;ORG ANT ABOBR TOM ERVA LEGURME 210G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;22
1181729;1;SÃO PAULO;BEB JOVI MORANGO GFA 275 ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;29
1191220;1;SÃO PAULO;BALAO MINISHAPE N 0 DOURADO;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;27
1191227;1;SÃO PAULO;BALAO MINISHAPE N 7 DOURADO;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;27
1196018;1;SÃO PAULO;HORTA DE SALVIA;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;40
1472141;1;SÃO PAULO;MIST B COB NEG MALUC DR OETKER 450G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA; -   
3559802;1;SÃO PAULO;ESPETINHO ARCO IRIS BAMBU 25CM 50UN;BAZAR;CASA;CHURRASCO E ARMAZEN;JARDIM PAULISTA;June-2019;PA;17
4763390;1;SÃO PAULO;ALHO EM PO CANNAMELA 40G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;10
4763468;1;SÃO PAULO;ESTRAGAO CANNAMELA 65G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;20
4763703;1;SÃO PAULO;LOURO CANNAMELA 12G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;20
5600908;1;SÃO PAULO;COND SEDA 325ML LISO PERFEITO;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;40
5974627;1;SÃO PAULO;GEL FIX BOZZANO BRILHO MOLHADO 300G;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;27
5986545;1;SÃO PAULO;INGRED PAELLA CAVALO MARINHO 300G;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;June-2019;PA; -   
6880408;1;SÃO PAULO;MAC ARROZ URBANO PENNE CX 500 GR;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;3
7629297;1;SÃO PAULO;CROQUE MONSIEUR 180G/SUCO TAEQ400ML;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;June-2019;PA;40
7864483;1;SÃO PAULO;HAMB BOV ANGUS VPJ 480G;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;29
389099;1;SÃO PAULO;VELA ANIV ROSA N0;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;14
1053744;1;SÃO PAULO;GRANOLA S/ GLUTEN QUIN/CASTANH 200G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;39
1065906;1;SÃO PAULO;ORG PENNE INT MAE TERRA 200G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;20
1093395;1;SÃO PAULO;POLPA CEN BETER LARAN DE MARCHI;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;23
1105181;1;SÃO PAULO;MOLHO PIMENTA MENDEZ HOT 85G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA; -   
1119491;1;SÃO PAULO;CJ JG AMER BAMBU ETNA VM 30X45 4P;TEXTIL;CAMEBA;MESA;JARDIM PAULISTA;June-2019;PA;39
1120355;1;SÃO PAULO;JG TALHER CHURRASCO CLASSIC 12PCS;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1121922;1;SÃO PAULO;BOWL OPAL CARINE ARC PTO 12CM;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;39
1121923;1;SÃO PAULO;POTE TAMPA EBBA ACO 800ML;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA; -   
1124666;1;SÃO PAULO;SALEIRO ACTUAL CORONA PORC BCO;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;39
1131452;1;SÃO PAULO;PRATO FUNDO AMERICANA PORC BCO D22;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;39
1133173;1;SÃO PAULO;BOLINHA DE QUEIJO DONA PHINNA 300G;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;39
1137912;1;SÃO PAULO;CERVEJA ST BERNARDUS TRIPEL 330ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;June-2019;PA; -   
1145620;1;SÃO PAULO;PORTA GUARDAN RATTAN BGE 18X18X6CM;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1146315;1;SÃO PAULO;GARRAFA DOSADORA KILNER 500ML;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1149971;1;SÃO PAULO;SH/COND MINNIE SUAVE 250ML;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA; -   
1150250;1;SÃO PAULO;DOCE DE AMEND GIBI SH 110G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;4
1163486;1;SÃO PAULO;PRES CRU PARMA FATIADO CITTERIO 70G;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS;JARDIM PAULISTA;June-2019;PA;39
1172644;1;SÃO PAULO;TORTA DE FRANGO 300G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;39
2119434;1;SÃO PAULO;GRELHA SIMPLES 02 3108;BAZAR;CASA;CHURRASCO E ARMAZEN;JARDIM PAULISTA;June-2019;PA; -   
3239353;1;SÃO PAULO;CAQUI FUYU BJA 500G;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;June-2019;PA;39
3908174;1;SÃO PAULO;QA PIPOCA MICRO MANTEIGA LIGHT 100G;MERCEARIA;MERCEARIA BASICA;GRAOS E FARINACEOS;JARDIM PAULISTA;June-2019;PA;11
4212188;1;SÃO PAULO;SOPINHA NESTLE GA/LEG/MAC 115G;MERCEARIA;MERC COMPLEMENTAR;NUTRICAO INFANTIL;JARDIM PAULISTA;June-2019;PA; -   
4465676;1;SÃO PAULO;MIST BOLO D BENTA COCO 450G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;5
4837633;1;SÃO PAULO;NEUTR DEEP CLEAN GEL GRAPEFRUI 150G;MERCEARIA;PERFUMARIA;CUIDADO COM ROSTO;JARDIM PAULISTA;June-2019;PA;39
5087068;1;SÃO PAULO;CHOC BRANCO BAUNILHA CASINO 100G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA; -   
5599219;1;SÃO PAULO;BLOQ SLR SUNDOWN FPS30 200ML R2799;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;June-2019;PA; -   
7623288;1;SÃO PAULO;CORACAO TRUFADO MARACUJA 300G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA; -   
7623295;1;SÃO PAULO;MINI MEIO CORACAO SABORES 300G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;39
7627651;1;SÃO PAULO;BAR 1MAIS1 PROTEIN TAM/WHEY KB 60G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;39
8816177;1;SÃO PAULO;MOLHO TOM BOL MAG 500G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;39
216180;1;SÃO PAULO;REVISTA NATUREZA;BAZAR;CULTURA;LIVROS REVISTAS NAC;JARDIM PAULISTA;June-2019;PA;19
233170;1;SÃO PAULO;ROSBIFE DE LAGARTO BERNA FAT-BALCAO;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;June-2019;PA; -   
1015904;1;SÃO PAULO;LAVA ROUPAS HIGI CALC 300ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;31
1024772;1;SÃO PAULO;TQ ORG MIX PIMENTAO/CEBOLA 500G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;June-2019;PA;38
1033320;1;SÃO PAULO;SHAKE MORANGO LINEA 400G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;17
1037820;1;SÃO PAULO;COCADA BRANCA CREMOSA 280G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;28
1056920;1;SÃO PAULO;NESTON SCH MAM/BAN/MAC 210G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;6
1063934;1;SÃO PAULO;SALADA MESCLUN 170G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;19
1065907;1;SÃO PAULO;ORG AVE MARIA INT ORG MAE TERR 200G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;11
1067063;1;SÃO PAULO;GERMEN DE TRIGO TOST MAE TERRA 200G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;38
1085812;1;SÃO PAULO;BISC RECH CHOC DAN CAKE 160G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;9
1099849;1;SÃO PAULO;SALADA POP 250G MIL GREEN;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;19
1102085;1;SÃO PAULO;CURAT BAND AID FLEXIBLE COM 20;MUNDO FARMACIA;DROGARIAS;OTC;JARDIM PAULISTA;June-2019;PA; -   
1120354;1;SÃO PAULO;JG COLHER CAFE ESS ACO INOX 6PCS;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA;19
1121745;1;SÃO PAULO;XICARA CAFE C/PIR MADELEINE VM 5CM;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;19
1133763;1;SÃO PAULO;BEBIDA DE COCO MANGA E MARAC 1LT;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;19
1143278;1;SÃO PAULO;PURIF GLADE RF 12ML FRUT E FLOR;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;23
1148752;1;SÃO PAULO;MINI BISC MAIZENA INT MACA C/CAN40G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;3
1150359;1;SÃO PAULO;GIN TONICA 275 ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;32
1161679;1;SÃO PAULO;COPO BAIXO BREBA BORGON VDO 355ML;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;9
1163350;1;SÃO PAULO;CHOC HERSHEYS BITES AO LTE 120G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA; -   
1167386;1;SÃO PAULO;PICOLE KIBON TODDYNHO;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;June-2019;PA;22
1167452;1;SÃO PAULO;COND TRESEMME SUP CO CACH CRE 170ML;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;18
1171103;1;SÃO PAULO;QA GELATINA ABACAXI 20G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;32
1180603;1;SÃO PAULO;P DE FORMA TRAD S/ GLU S LACT 200GR;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;38
1190749;1;SÃO PAULO;QA BISCOITO LEITE 370G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;21
1190994;1;SÃO PAULO;NS CARGA BARBEAR NOUS 3LAM COM 2UNI;MERCEARIA;PERFUMARIA;CUIDADO COM ROSTO;JARDIM PAULISTA;June-2019;PA;38
1193811;1;SÃO PAULO;DAMASCO C/ CHOCOLATE 150G FRUTNUT;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;38
3414866;1;SÃO PAULO;REVISTA ALMANAQUES DISNEY;BAZAR;CULTURA;LIVROS REVISTAS NAC;JARDIM PAULISTA;June-2019;PA;9
4761594;1;SÃO PAULO;REVISTA VOCE SAUDAVEL;BAZAR;CULTURA;LIVROS REVISTAS NAC;JARDIM PAULISTA;June-2019;PA;19
5386932;1;SÃO PAULO;ESTRAGAO S DO JAPY 30 G ED;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;15
8809650;1;SÃO PAULO;BALA GELATINA FINI AMORA 100GR;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;38
220866;1;SÃO PAULO;QUIBE COM REQUEIJAO COQUETEL KG;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;37
712187;1;SÃO PAULO;BARRA BANANA CHOC BCO 72 G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;37
1035407;1;SÃO PAULO;ORG AVEIA PRENSADO MAE TERRA 500G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;37
1131191;1;SÃO PAULO;KETCHUP CLASSICO TASTE CO 400G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;37
1168951;1;SÃO PAULO;REVISTA PROMO RECREIO;BAZAR;CULTURA;LIVROS REVISTAS NAC;JARDIM PAULISTA;June-2019;PA;12
1171738;1;SÃO PAULO;QA GELEIA MOCOT TUTTI FRUTTI 200G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;14
1173624;1;SÃO PAULO;AGUARD 51 ASSINATURA SMOKED 700ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;37
1182788;1;SÃO PAULO;POTE CHIA 150 G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;27
1185892;1;SÃO PAULO;CHA HORTELA ORGANIC 12G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;9
1189810;1;SÃO PAULO;AZE ESP EV PONS 500ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;June-2019;PA; -   
1193509;1;SÃO PAULO;BISC TEENS BAUNY 80G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;33
1197182;1;SÃO PAULO;PAO ART CASEIRO BACKSTUBE 500G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;37
1351132;1;SÃO PAULO;PRESV OLLA LUBRF C/6;MUNDO FARMACIA;DROGARIAS;CORRELATOS DROGARIA;JARDIM PAULISTA;June-2019;PA;15
3088685;1;SÃO PAULO;CER SNOW FLAKES SACHET 30G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;37
3808399;1;SÃO PAULO;QA CHA MATE PESSEGO QUALITA 40G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;29
4231202;1;SÃO PAULO;CR TRAT PANTENE CACHOS HIDRA 300ML;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA; -   
4595915;1;SÃO PAULO;PUDIM COCO DR. OETKER 50G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;11
5167982;1;SÃO PAULO;SH BEBE NATUREZA 230ML SUAVE;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;9
5181315;1;SÃO PAULO;FERMENTO BIOLOG A VACUO OETKER 125G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;30
5263509;1;SÃO PAULO;MUCILON AVEIA E ARROZ SCH 230G;MERCEARIA;MERC COMPLEMENTAR;NUTRICAO INFANTIL;JARDIM PAULISTA;June-2019;PA; -   
6880439;1;SÃO PAULO;MAC ARROZ URBANO PARAFUSO 500G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;35
175418;1;SÃO PAULO;TIRAS DE SALMAO GRANDE FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;June-2019;PA;36
230636;1;SÃO PAULO;SOBREMESA DE FRUTAS VERMELHAS KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA; -   
263825;1;SÃO PAULO;QJ MUCARELA MARGHERITA YEMA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;June-2019;PA; -   
1037130;1;SÃO PAULO;ROSQUINHA COCO VOVO LELA 150G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;36
1055761;1;SÃO PAULO;GELATINA LINEA ZERO ABACAXI 10GR;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;32
1059509;1;SÃO PAULO;MACA DES CAST NUEVO 100GR;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;18
1059530;1;SÃO PAULO;ABACAXI DES CAST NUEVO 100GR;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;18
1141117;1;SÃO PAULO;CHOC DIET DIATT BRANCO 25G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;6
1165779;1;SÃO PAULO;NEUTR PURIFIED SKIN LENCO MICE 25UN;MERCEARIA;PERFUMARIA;CUIDADO COM ROSTO;JARDIM PAULISTA;June-2019;PA;36
1168046;1;SÃO PAULO;PIMENT REINO PRETO GRAOS CASAXA 40G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA; -   
1171097;1;SÃO PAULO;QA GELATINA MORANGO 20G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;22
1179028;1;SÃO PAULO;QA ODORIZ REFIL LVDA QUALITA 12ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;36
1179974;1;SÃO PAULO;GUIOZA DE SALMAO SASSA 160G;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;36
1184659;1;SÃO PAULO;QA BALA GELAT ANEIS CITRICO80G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;17
1472004;1;SÃO PAULO;MIST B COB COCO GELA DR OETKER 406G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;11
2370385;1;SÃO PAULO;TEMPERO P/PEIXES CIA DAS ERVAS 19G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;11
6186791;1;SÃO PAULO;PRESV OLLA LUBRIF C/12;MUNDO FARMACIA;DROGARIAS;CORRELATOS DROGARIA;JARDIM PAULISTA;June-2019;PA;24
6833947;1;SÃO PAULO;MAC CASINO SPAGUETTONE 500G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;24
220910;1;SÃO PAULO;QUIBE DE CARNE COQUETEL KG;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA; -   
249263;1;SÃO PAULO;BICARBONATO KITANO ENV 30G 425;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA; -   
389044;1;SÃO PAULO;VELA ANIV BCA N.5;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;14
468442;1;SÃO PAULO;LASANHA DA MAMA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;35
1000040;1;SÃO PAULO;MAIONESE LIZA SACHET 472G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;32
1024826;1;SÃO PAULO;HAMBURGUINHO PICANHA VPJ 450G;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA; -   
1048652;1;SÃO PAULO;PAO DE LO RICH BAUNILHA 180G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;35
1053748;1;SÃO PAULO;FARINHA LINHACA MARROM INTEG 150G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;10
1123263;1;SÃO PAULO;KIT COPO CERV EXPERIENCE 590ML 2PCS;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;35
1129655;1;SÃO PAULO;XICARA CAFE ARGOS CERAMICA AZ 14CM;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA; -   
1131951;1;SÃO PAULO;BAR PROTEIN MID WAY COCO/ABAC 90G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA; -   
1145739;1;SÃO PAULO;BATEDOR OPTIME PRETA 32CM;BAZAR;CASA;COZINHAR E ASSAR;JARDIM PAULISTA;June-2019;PA;35
1147644;1;SÃO PAULO;POTE QUADRADO ALTO FRIGOVERRE 750ML;BAZAR;CASA;ARTES DA MESA;JARDIM PAULISTA;June-2019;PA;35
1169709;1;SÃO PAULO;BALSAMO QOD BARBA 70G;MERCEARIA;PERFUMARIA;CUIDADO COM ROSTO;JARDIM PAULISTA;June-2019;PA;35
1171160;1;SÃO PAULO;BISCOITO MILKA CHOCO GRAINS 126G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;35
1185740;1;SÃO PAULO;QA RAC RACA PQ CARNE ADULTO 3K;BAZAR;PET E JARDIM;PET;JARDIM PAULISTA;June-2019;PA;35
1187504;1;SÃO PAULO;JOY LIOFILIZADO BAN E MGO 15G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;27
1189961;1;SÃO PAULO;HAMB PICANHA GOURMET SEARA 400G;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;35
1192127;1;SÃO PAULO;SAB BARRA GRANADO BEBE CAMOMILA 90G;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;June-2019;PA;35
1196012;1;SÃO PAULO;HORTA DE MANJERICAO ROXO;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;35
1310108;1;SÃO PAULO;COZ FACIL T JOAO BROCOLI 250G;MERCEARIA;MERCEARIA BASICA;ARROZ E FEIJAO;JARDIM PAULISTA;June-2019;PA; -   
1513370;1;SÃO PAULO;GOMA MASC BUBBALOO SORTIDO C/10 50G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;35
2057545;1;SÃO PAULO;CAPUCCINO DOCE DE LEITE ILLY 150 ML;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;June-2019;PA;35
3297506;1;SÃO PAULO;COGUMELO PLEUR SALMON FUNZION 200G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA; -   
4571186;1;SÃO PAULO;TQ MINI YAKISSOBA ORG TAEQ 130G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;35
56014;1;SÃO PAULO;BISTECA SUINA ASSADA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;34
252263;1;SÃO PAULO;GOMA MASC BUBBALOO MORANGO C/10 50G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;30
394413;1;SÃO PAULO;STROGONOFF DE FILE MIGINON;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA; -   
583077;1;SÃO PAULO;BOLINHO BAUDUCCO BAUN RECH MOR 40G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA INDUSTRIALI;JARDIM PAULISTA;June-2019;PA;19
1104835;1;SÃO PAULO;COND ELSEVE 200ML HYDRA DETOX ANTI;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;16
1104836;1;SÃO PAULO;CR TRAT ELSEVE 300G HYDRA ANTI OLEO;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;17
1106276;1;SÃO PAULO;CAPPUCCINO COLCAFE SCH LIG C/6;MERCEARIA;MERCEARIA BASICA;CAFE;JARDIM PAULISTA;June-2019;PA;8
1115349;1;SÃO PAULO;SH DOVE 400ML ULTRA CACHOS;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;16
1124800;1;SÃO PAULO;SH DOVE 200ML BABY CAB CACH ENRIQ;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;26
